symbol_key,symbol,company_name,sector,industry
1922,MANH,"Manhattan Associates, Inc.",Technology,Software - Application
1923,MAPS,"WM Technology, Inc.",Technology,Software - Application
1924,MAR,Marriott International,Consumer Cyclical,Lodging
1925,MARA,"MARA Holdings, Inc.",Financial Services,Capital Markets
1926,MAS,Masco Corporation,Industrials,Building Products & Equipment
1927,MASI,Masimo Corporation,Healthcare,Medical Devices
1928,MASS,908 Devices Inc.,Healthcare,Medical Devices
1929,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure
1930,MATV,"Mativ Holdings, Inc.",Basic Materials,Specialty Chemicals
1931,MATW,Matthews International Corporat,Industrials,Conglomerates
1932,MATX,"Matson, Inc.",Industrials,Marine Shipping
1933,MAX,"MediaAlpha, Inc.",Communication Services,Internet Content & Information
1934,MBC,"MasterBrand, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
1935,MBCN,Middlefield Banc Corp.,Financial Services,Banks - Regional
1936,MBI,MBIA Inc.,Financial Services,Insurance - Specialty
1937,MBIN,Merchants Bancorp,Financial Services,Banks - Regional
1938,MBUU,"Malibu Boats, Inc.",Consumer Cyclical,Recreational Vehicles
1939,MBWM,Mercantile Bank Corporation,Financial Services,Banks - Regional
1940,MC,Moelis & Company,Financial Services,Capital Markets
1941,MCB,Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional
1942,MCBS,"MetroCity Bankshares, Inc.",Financial Services,Banks - Regional
1943,MCD,McDonald's Corporation,Consumer Cyclical,Restaurants
1944,MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles
1945,MCHP,Microchip Technology Incorporat,Technology,Semiconductors
1946,MCK,McKesson Corporation,Healthcare,Medical Distribution
1947,MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges
1948,MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,Resorts & Casinos
1949,MCS,Marcus Corporation (The),Communication Services,Entertainment
1950,MCW,"Mister Car Wash, Inc.",Consumer Cyclical,Auto & Truck Dealerships
1951,MCY,Mercury General Corporation,Financial Services,Insurance - Property & Casualty
1952,MD,"Pediatrix Medical Group, Inc.",Healthcare,Medical Care Facilities
1953,MDB,"MongoDB, Inc.",Technology,Software - Infrastructure
1954,MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,Biotechnology
1955,MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners
1956,MDU,"MDU Resources Group, Inc.",Industrials,Conglomerates
1957,MDXG,"MiMedx Group, Inc",Healthcare,Biotechnology
1958,MEC,"Mayville Engineering Company, I",Industrials,Metal Fabrication
1959,MED,MEDIFAST INC,Consumer Cyclical,Personal Services
1960,MEDP,"Medpace Holdings, Inc.",Healthcare,Diagnostics & Research
1961,MEG,"Montrose Environmental Group, I",Industrials,Waste Management
1962,MEI,"Methode Electronics, Inc.",Technology,Electronic Components
1963,MET,"MetLife, Inc.",Financial Services,Insurance - Life
1964,META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information
1965,METC,"Ramaco Resources, Inc.",Basic Materials,Coking Coal
1966,METCB,"Ramaco Resources, Inc.",Basic Materials,Coking Coal
1967,MFA,"MFA Financial, Inc.",Real Estate,REIT - Mortgage
1968,MFIN,Medallion Financial Corp.,Financial Services,Credit Services
1969,MG,Mistras Group Inc,Industrials,Security & Protection Services
1970,MGEE,MGE Energy Inc.,Utilities,Utilities - Regulated Electric
1971,MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos
1972,MGNI,"Magnite, Inc.",Communication Services,Advertising Agencies
1973,MGNX,"MacroGenics, Inc.",Healthcare,Biotechnology
1974,MGPI,"MGP Ingredients, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries
1975,MGRC,McGrath RentCorp,Industrials,Rental & Leasing Services
1976,MGTX,MeiraGTx Holdings plc,Healthcare,Biotechnology
1977,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas E&P
1978,MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
1979,MHO,"M/I Homes, Inc.",Consumer Cyclical,Residential Construction
1980,MIDD,The Middleby Corporation,Industrials,Specialty Industrial Machinery
1981,MIR,"Mirion Technologies, Inc.",Industrials,Specialty Industrial Machinery
1982,MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology
1983,MITK,"Mitek Systems, Inc.",Technology,Software - Application
1984,MITT,"AG Mortgage Investment Trust, I",Real Estate,REIT - Mortgage
1985,MKC,"McCormick & Company, Incorporat",Consumer Defensive,Packaged Foods
1986,MKL,Markel Group Inc.,Financial Services,Insurance - Property & Casualty
1987,MKSI,"MKS Instruments, Inc.",Technology,Scientific & Technical Instruments
1988,MKTX,"MarketAxess Holdings, Inc.",Financial Services,Capital Markets
1989,ML,MoneyLion Inc.,Technology,Software - Application
1990,MLAB,"Mesa Laboratories, Inc.",Technology,Scientific & Technical Instruments
1991,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication
1992,MLKN,"MillerKnoll, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
1993,MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials
1994,MLNK,"MeridianLink, Inc.",Technology,Software - Application
1995,MLP,"Maui Land & Pineapple Company, ",Real Estate,Real Estate Services
1996,MLR,"Miller Industries, Inc.",Consumer Cyclical,Auto Parts
1997,MLYS,"Mineralys Therapeutics, Inc.",Healthcare,Biotechnology
1998,MMC,"Marsh & McLennan Companies, Inc",Financial Services,Insurance Brokers
1999,MMI,"Marcus & Millichap, Inc.",Real Estate,Real Estate Services
2000,MMM,3M Company,Industrials,Conglomerates
2001,MMS,"Maximus, Inc.",Industrials,Specialty Business Services
2002,MMSI,"Merit Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies
2003,MNKD,MannKind Corporation,Healthcare,Biotechnology
2004,MNMD,Mind Medicine (MindMed) Inc.,Healthcare,Biotechnology
2005,MNRO,"Monro, Inc.",Consumer Cyclical,Auto Parts
2006,MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic
2007,MNTK,"Montauk Renewables, Inc.",Utilities,Utilities - Diversified
2008,MO,"Altria Group, Inc.",Consumer Defensive,Tobacco
2009,MOD,Modine Manufacturing Company,Consumer Cyclical,Auto Parts
2010,MODG,Topgolf Callaway Brands Corp.,Consumer Cyclical,Leisure
2011,MOFG,"MidWestOne Financial Group, Inc",Financial Services,Banks - Regional
2012,MOG-A,Moog Inc.,Industrials,Aerospace & Defense
2013,MOH,Molina Healthcare Inc,Healthcare,Healthcare Plans
2014,MORN,"Morningstar, Inc.",Financial Services,Financial Data & Stock Exchanges
2015,MOS,Mosaic Company (The),Basic Materials,Agricultural Inputs
2016,MOV,Movado Group Inc.,Consumer Cyclical,Luxury Goods
2017,MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining
2018,MPAA,"Motorcar Parts of America, Inc.",Consumer Cyclical,Auto Parts
2019,MPB,Mid Penn Bancorp,Financial Services,Banks - Regional
2020,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing
2021,MPLX,MPLX LP,Energy,Oil & Gas Midstream
2022,MPW,"Medical Properties Trust, Inc.",Real Estate,REIT - Healthcare Facilities
2023,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors
2024,MQ,"Marqeta, Inc.",Technology,Software - Infrastructure
2025,MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors
2026,MRC,MRC Global Inc.,Energy,Oil & Gas Equipment & Services
2027,MRCY,Mercury Systems Inc,Industrials,Aerospace & Defense
2028,MRK,"Merck & Company, Inc.",Healthcare,Drug Manufacturers - General
2029,MRNA,"Moderna, Inc.",Healthcare,Biotechnology
2030,MRP,"Millrose Properties, Inc.",Real Estate,REIT - Residential
2031,MRTN,"Marten Transport, Ltd.",Industrials,Trucking
2032,MRVI,"Maravai LifeSciences Holdings, ",Healthcare,Biotechnology
2033,MRVL,"Marvell Technology, Inc.",Technology,Semiconductors
2034,MS,Morgan Stanley,Financial Services,Capital Markets
2035,MSA,MSA Safety Incorporated,Industrials,Security & Protection Services
2036,MSBI,"Midland States Bancorp, Inc.",Financial Services,Banks - Regional
2037,MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges
2038,MSEX,Middlesex Water Company,Utilities,Utilities - Regulated Water
2039,MSFT,Microsoft Corporation,Technology,Software - Infrastructure
2040,MSGE,Madison Square Garden Entertain,Consumer Cyclical,Leisure
2041,MSGS,Madison Square Garden Sports Co,Communication Services,Entertainment
2042,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment
2043,MSM,"MSC Industrial Direct Company, ",Industrials,Industrial Distribution
2044,MSTR,MicroStrategy Incorporated,Technology,Software - Application
2045,MTB,M&T Bank Corporation,Financial Services,Banks - Regional
2046,MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information
2047,MTD,"Mettler-Toledo International, I",Healthcare,Diagnostics & Research
2048,MTDR,Matador Resources Company,Energy,Oil & Gas E&P
2049,MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty
2050,MTH,Meritage Homes Corporation,Consumer Cyclical,Residential Construction
2051,MTN,"Vail Resorts, Inc.",Consumer Cyclical,Resorts & Casinos
2052,MTRN,Materion Corporation,Basic Materials,Other Industrial Metals & Mining
2053,MTRX,Matrix Service Company,Industrials,Engineering & Construction
2054,MTSI,MACOM Technology Solutions Hold,Technology,Semiconductors
2055,MTSR,"Metsera, Inc.",Healthcare,Biotechnology
2056,MTUS,Metallus Inc.,Basic Materials,Steel
2057,MTW,"Manitowoc Company, Inc. (The)",Industrials,Farm & Heavy Construction Machinery
2058,MTX,Minerals Technologies Inc.,Basic Materials,Specialty Chemicals
2059,MTZ,"MasTec, Inc.",Industrials,Engineering & Construction
2060,MU,"Micron Technology, Inc.",Technology,Semiconductors
2061,MUR,Murphy Oil Corporation,Energy,Oil & Gas E&P
2062,MUSA,Murphy USA Inc.,Consumer Cyclical,Specialty Retail
2063,MVBF,MVB Financial Corp.,Financial Services,Banks - Regional
2064,MVIS,"Microvision, Inc.",Technology,Scientific & Technical Instruments
2065,MWA,MUELLER WATER PRODUCTS,Industrials,Specialty Industrial Machinery
2066,MXCT,"MaxCyte, Inc.",Healthcare,Medical Devices
2067,MXL,"MaxLinear, Inc",Technology,Semiconductors
2068,MYE,"Myers Industries, Inc.",Consumer Cyclical,Packaging & Containers
2069,MYFW,"First Western Financial, Inc.",Financial Services,Banks - Regional
2070,MYGN,"Myriad Genetics, Inc.",Healthcare,Diagnostics & Research
2071,MYPS,"PLAYSTUDIOS, Inc.",Communication Services,Electronic Gaming & Multimedia
2072,MYRG,"MYR Group, Inc.",Industrials,Engineering & Construction
2073,NABL,"N-able, Inc.",Technology,Information Technology Services
2074,NAGE,"Niagen Bioscience, Inc.",Healthcare,Biotechnology
2075,NATH,"Nathan's Famous, Inc.",Consumer Cyclical,Restaurants
2076,NATL,NCR Atleos Corporation,Technology,Software - Application
2077,NATR,"Nature's Sunshine Products, Inc",Consumer Defensive,Packaged Foods
2078,NAUT,"Nautilus Biotechnology, Inc.",Healthcare,Biotechnology
2079,NAVI,Navient Corporation,Financial Services,Credit Services
2080,NBBK,"NB Bancorp, Inc.",Financial Services,Banks - Regional
2081,NBHC,National Bank Holdings Corporat,Financial Services,Banks - Regional
2082,NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic
2083,NBN,Northeast Bank,Financial Services,Banks - Regional
2084,NBTB,NBT Bancorp Inc.,Financial Services,Banks - Regional
2085,NC,"NACCO Industries, Inc.",Energy,Thermal Coal
2086,NCLH,Norwegian Cruise Line Holdings ,Consumer Cyclical,Travel Services
2087,NCMI,"National CineMedia, Inc.",Communication Services,Advertising Agencies
2088,NCNO,"nCino, Inc.",Technology,Software - Application
2089,NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges
2090,NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery
2091,NE,Noble Corporation plc A,Energy,Oil & Gas Drilling
2092,NECB,"NorthEast Community Bancorp, In",Financial Services,Banks - Regional
2093,NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric
2094,NEM,Newmont Corporation,Basic Materials,Gold
2095,NEO,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research
2096,NEOG,Neogen Corporation,Healthcare,Diagnostics & Research
2097,NET,"Cloudflare, Inc.",Technology,Software - Infrastructure
2098,NEU,NewMarket Corp,Basic Materials,Specialty Chemicals
2099,NEWT,"NewtekOne, Inc.",Financial Services,Banks - Regional
2100,NEXT,NextDecade Corporation,Energy,Oil & Gas Equipment & Services
2101,NFBK,"Northfield Bancorp, Inc.",Financial Services,Banks - Regional
2102,NFE,New Fortress Energy Inc.,Utilities,Utilities - Regulated Gas
2103,NFG,National Fuel Gas Company,Energy,Oil & Gas Integrated
2104,NFLX,"Netflix, Inc.",Communication Services,Entertainment
2105,NGNE,Neurogene Inc.,Healthcare,Biotechnology
2106,NGS,"Natural Gas Services Group, Inc",Energy,Oil & Gas Equipment & Services
2107,NGVC,Natural Grocers by Vitamin Cott,Consumer Defensive,Grocery Stores
2108,NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals
2109,NHC,National HealthCare Corporation,Healthcare,Medical Care Facilities
2110,NHI,"National Health Investors, Inc.",Real Estate,REIT - Healthcare Facilities
2111,NI,NiSource Inc,Utilities,Utilities - Regulated Gas
2112,NIC,Nicolet Bankshares Inc.,Financial Services,Banks - Regional
2113,NJR,NewJersey Resources Corporation,Utilities,Utilities - Regulated Gas
2114,NKE,"Nike, Inc.",Consumer Cyclical,Footwear & Accessories
2115,NKSH,"National Bankshares, Inc.",Financial Services,Banks - Regional
2116,NKTR,Nektar Therapeutics,Healthcare,Biotechnology
2117,NKTX,"Nkarta, Inc.",Healthcare,Biotechnology
2118,NLOP,Net Lease Office Properties,Real Estate,REIT - Office
2119,NLY,Annaly Capital Management Inc.,Real Estate,REIT - Mortgage
2120,NMIH,NMI Holdings Inc,Financial Services,Insurance - Specialty
2121,NMRA,"Neumora Therapeutics, Inc.",Healthcare,Biotechnology
2122,NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services
2123,NN,NextNav Inc.,Technology,Software - Infrastructure
2124,NNBR,"NN, Inc.",Industrials,Conglomerates
2125,NNE,Nano Nuclear Energy Inc.,Industrials,Specialty Industrial Machinery
2126,NNI,"Nelnet, Inc.",Financial Services,Credit Services
2127,NNN,"NNN REIT, Inc.",Real Estate,REIT - Retail
2128,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense
2129,NODK,"NI Holdings, Inc.",Financial Services,Insurance - Property & Casualty
2130,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P
2131,NOTE,"FiscalNote Holdings, Inc.",Technology,Information Technology Services
2132,NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services
2133,NOVA,Sunnova Energy International In,Technology,Solar
2134,NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments
2135,NOW,"ServiceNow, Inc.",Technology,Software - Application
2136,NPCE,"Neuropace, Inc.",Healthcare,Medical Devices
2137,NPK,"National Presto Industries, Inc",Industrials,Aerospace & Defense
2138,NPKI,NPK International Inc.,Energy,Oil & Gas Equipment & Services
2139,NPO,Enpro Inc.,Industrials,Specialty Industrial Machinery
2140,NPWR,NET Power Inc.,Industrials,Specialty Industrial Machinery
2141,NRC,National Research Corporation,Healthcare,Health Information Services
2142,NRDS,"NerdWallet, Inc.",Communication Services,Internet Content & Information
2143,NRDY,Nerdy Inc.,Technology,Software - Application
2144,NREF,"NexPoint Real Estate Finance, I",Real Estate,REIT - Mortgage
2145,NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers
2146,NRGV,"Energy Vault Holdings, Inc.",Utilities,Utilities - Renewable
2147,NRIM,Northrim BanCorp Inc,Financial Services,Banks - Regional
2148,NRIX,"Nurix Therapeutics, Inc.",Healthcare,Biotechnology
2149,NSA,National Storage Affiliates Tru,Real Estate,REIT - Industrial
2150,NSC,Norfolk Southern Corporation,Industrials,Railroads
2151,NSIT,"Insight Enterprises, Inc.",Technology,Electronics & Computer Distribution
2152,NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services
2153,NSSC,"NAPCO Security Technologies, In",Industrials,Security & Protection Services
2154,NTAP,"NetApp, Inc.",Technology,Computer Hardware
2155,NTCT,"NetScout Systems, Inc.",Technology,Software - Infrastructure
2156,NTGR,"NETGEAR, Inc.",Technology,Communication Equipment
2157,NTIC,Northern Technologies Internati,Basic Materials,Specialty Chemicals
2158,NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology
2159,NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure
2160,NTRA,"Natera, Inc.",Healthcare,Diagnostics & Research
2161,NTRS,Northern Trust Corporation,Financial Services,Asset Management
2162,NTST,NetSTREIT Corp.,Real Estate,REIT - Retail
2163,NUE,Nucor Corporation,Basic Materials,Steel
2164,NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products
2165,NUTX,Nutex Health Inc.,Healthcare,Medical Care Facilities
2166,NUVB,Nuvation Bio Inc.,Healthcare,Biotechnology
2167,NUVL,"Nuvalent, Inc.",Healthcare,Biotechnology
2168,NVAX,"Novavax, Inc.",Healthcare,Biotechnology
2169,NVDA,NVIDIA Corporation,Technology,Semiconductors
2170,NVEC,NVE Corporation,Technology,Semiconductors
2171,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction
2172,NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction
2173,NVRI,Enviri Corporation,Industrials,Waste Management
2174,NVRO,Nevro Corp.,Healthcare,Medical Devices
2175,NVST,Envista Holdings Corporation,Healthcare,Medical Instruments & Supplies
2176,NVTS,Navitas Semiconductor Corporati,Technology,Semiconductors
2177,NWBI,"Northwest Bancshares, Inc.",Financial Services,Banks - Regional
2178,NWE,"NorthWestern Energy Group, Inc.",Utilities,Utilities - Regulated Electric
2179,NWFL,Norwood Financial Corp.,Financial Services,Banks - Regional
2180,NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products
2181,NWN,Northwest Natural Holding Compa,Utilities,Utilities - Regulated Gas
2182,NWPX,Northwest Pipe Company,Industrials,Metal Fabrication
2183,NWS,News Corporation,Communication Services,Entertainment
2184,NWSA,News Corporation,Communication Services,Entertainment
2185,NX,Quanex Building Products Corpor,Industrials,Building Products & Equipment
2186,NXDT,NexPoint Diversified Real Estat,Real Estate,REIT - Diversified
2187,NXRT,"NexPoint Residential Trust, Inc",Real Estate,REIT - Residential
2188,NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting
2189,NXT,Nextracker Inc.,Technology,Solar
2190,NYMT,"New York Mortgage Trust, Inc.",Real Estate,REIT - Mortgage
